id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
31038,Artajona,2020-11-01,2,75,0.97,11352.93,263.78,0.98
31039,Artazu,2020-11-01,0,11,1.00,1125.61,0.00,1.00
31040,Atetz / Atez,2020-11-01,0,35,1.00,4697.00,0.00,1.00
31041,Ayegui,2020-11-01,7,136,0.95,21669.82,646.36,0.97
31042,Azagra,2020-11-01,4,80,0.95,14106.36,492.05,0.97
31043,Azuelo,2020-11-01,0,12,1.00,1059.21,0.00,1.00
31044,Bakaiku,2020-11-01,0,33,1.00,2821.76,0.00,1.00
31045,Barásoain,2020-11-01,14,50,0.72,6301.84,1506.68,0.76
31046,Barbarin,2020-11-01,0,10,1.00,1456.72,0.00,1.00
31047,Bargota,2020-11-01,1,29,0.97,3844.79,72.57,0.98
31048,Barillas,2020-11-01,1,25,0.96,3531.41,43.84,0.99
31049,Basaburúa Mayor,2020-11-01,2,105,0.98,10852.58,348.20,0.97
31050,Baztan,2020-11-01,37,416,0.91,50051.48,6115.34,0.88
31051,Beire,2020-11-01,1,29,0.97,3719.11,64.16,0.98
31052,Belascoáin,2020-11-01,0,16,1.00,1995.76,0.00,1.00
31053,Berbinzana,2020-11-01,0,35,1.00,4757.27,0.00,1.00
31054,Bertizarana,2020-11-01,3,46,0.93,4519.32,44.19,0.99
31055,Betelu,2020-11-01,0,25,1.00,2912.79,0.00,1.00
31056,Biurrun-Olcoz,2020-11-01,0,43,1.00,5615.24,0.00,1.00
31057,Buñuel,2020-11-01,15,82,0.82,18074.95,1239.41,0.93
31058,Auritz/Burguete,2020-11-01,0,18,1.00,2428.74,0.00,1.00
31059,Burgui/Burgi,2020-11-01,1,25,0.96,3010.24,88.81,0.97
31060,Burlada/Burlata,2020-11-01,3,194,0.98,20055.70,234.75,0.99
31061,El Busto,2020-11-01,1,16,0.94,1932.87,72.40,0.96
31062,Cabanillas,2020-11-01,0,28,1.00,8840.48,0.00,1.00
31063,Cabredo,2020-11-01,0,0,0,0.00,0.00,0
31064,Cadreita,2020-11-01,1,65,0.98,12755.55,70.14,0.99
31065,Caparroso,2020-11-01,6,67,0.91,12025.68,895.53,0.93
31066,Cárcar,2020-11-01,5,48,0.90,9691.54,176.44,0.98
31067,Carcastillo,2020-11-01,5,122,0.96,18482.12,234.28,0.99
31068,Cascante,2020-11-01,19,115,0.83,14781.24,1994.73,0.87
31069,Cáseda,2020-11-01,1,63,0.98,11474.02,1473.71,0.87
31070,Castejón,2020-11-01,16,84,0.81,22382.13,3387.03,0.85
31071,Castillonuevo,2020-11-01,0,7,1.00,554.96,0.00,1.00
31072,Cintruénigo,2020-11-01,13,185,0.93,41967.64,1759.18,0.96
31073,Ziordia,2020-11-01,0,40,1.00,4026.56,0.00,1.00
31074,Cirauqui,2020-11-01,4,65,0.94,5973.44,95.72,0.98
31075,Ciriza,2020-11-01,2,11,0.82,1707.15,171.85,0.90
31076,Cizur,2020-11-01,11,257,0.96,25210.43,873.08,0.97
31077,Corella,2020-11-01,25,183,0.86,30636.76,2141.55,0.93
31078,Cortes,2020-11-01,11,110,0.90,15818.77,377.05,0.98
31079,Desojo,2020-11-01,1,15,0.93,2096.37,58.23,0.97
31080,Dicastillo,2020-11-01,0,28,1.00,4374.04,0.00,1.00
31081,Donamaria,2020-11-01,0,17,1.00,2347.08,0.00,1.00
31082,Etxalar,2020-11-01,1,33,0.97,4068.75,10.63,1.00
31083,Echarri/Etxarri,2020-11-01,0,10,1.00,1027.66,0.00,1.00
31084,Etxarri-Aranatz,2020-11-01,1,128,0.99,13335.86,51.60,1.00
31085,Etxauri,2020-11-01,4,50,0.92,5695.26,156.32,0.97
31086,Valle de Egüés/Eguesibar,2020-11-01,11,426,0.97,67668.31,835.75,0.99
31087,Elgorriaga,2020-11-01,2,12,0.83,1218.31,99.74,0.92
31088,Noáin (Valle de Elorz)/Noain (Elortzibar),2020-11-01,4,195,0.98,29652.43,1001.88,0.97
31089,Enériz/Eneritz,2020-11-01,0,40,1.00,4278.13,0.00,1.00
31090,Eratsun,2020-11-01,0,10,1.00,1001.46,0.00,1.00
31091,Ergoiena,2020-11-01,3,65,0.95,6575.41,669.76,0.90
31092,Erro,2020-11-01,4,160,0.98,16333.92,1411.81,0.91
31093,Ezcároz/Ezkaroze,2020-11-01,0,19,1.00,1878.96,0.00,1.00
31094,Eslava,2020-11-01,5,35,0.86,9534.62,5645.00,0.41
31095,Esparza de Salazar,2020-11-01,0,16,1.00,2003.65,0.00,1.00
31096,Espronceda,2020-11-01,1,26,0.96,2078.43,29.58,0.99
31097,Estella-Lizarra,2020-11-01,28,226,0.88,31642.17,1905.85,0.94
31098,Esteribar,2020-11-01,0,211,1.00,23144.80,0.00,1.00
31099,Etayo,2020-11-01,0,15,1.00,1775.83,0.00,1.00
31100,Eulate,2020-11-01,0,32,1.00,4357.38,0.00,1.00
31101,Ezcabarte,2020-11-01,5,155,0.97,15873.40,543.57,0.97
31102,Ezkurra,2020-11-01,0,19,1.00,2030.75,0.00,1.00
31103,Ezprogui,2020-11-01,0,12,1.00,1418.08,0.00,1.00
31104,Falces,2020-11-01,11,124,0.91,12118.18,398.65,0.97
31105,Fitero,2020-11-01,3,79,0.96,11464.64,1704.50,0.85
31106,Fontellas,2020-11-01,5,40,0.88,7723.43,460.49,0.94
31107,Funes,2020-11-01,14,119,0.88,15185.37,3539.75,0.77
31108,Fustiñana,2020-11-01,6,69,0.91,15334.91,447.56,0.97
31109,Galar,2020-11-01,21,160,0.87,21275.31,3034.45,0.86
31110,Gallipienzo,2020-11-01,4,37,0.89,4257.57,320.48,0.92
31111,Gallués/Galoze,2020-11-01,0,19,1.00,1885.82,0.00,1.00
31112,Garaioa,2020-11-01,2,16,0.88,2414.29,225.98,0.91
31113,Garde,2020-11-01,0,21,1.00,1739.62,0.00,1.00
31114,Garínoain,2020-11-01,1,31,0.97,4105.48,193.94,0.95
31115,Garralda,2020-11-01,2,30,0.93,3416.49,37.64,0.99
31116,Genevilla,2020-11-01,2,15,0.87,1959.76,95.01,0.95
31117,Goizueta,2020-11-01,0,45,1.00,5644.22,0.00,1.00
31118,Goñi,2020-11-01,4,61,0.93,6710.80,326.60,0.95
31119,Güesa/Gorza,2020-11-01,0,10,1.00,904.17,0.00,1.00
31120,Guesálaz,2020-11-01,7,128,0.95,13068.92,440.77,0.97
31121,Guirguillano/Girgillao,2020-11-01,0,25,1.00,2002.23,0.00,1.00
31122,Huarte/Uharte,2020-11-01,2,199,0.99,17286.82,752.57,0.96
31123,Uharte-Arakil,2020-11-01,0,62,1.00,5917.91,0.00,1.00
31124,Ibargoiti,2020-11-01,0,51,1.00,6271.77,0.00,1.00
31125,Igúzquiza,2020-11-01,10,50,0.80,5062.00,749.94,0.85
31126,Imotz,2020-11-01,2,56,0.96,6711.09,111.12,0.98
31127,Irañeta,2020-11-01,0,19,1.00,2696.88,0.00,1.00
31128,Isaba/Izaba,2020-11-01,0,29,1.00,3050.03,0.00,1.00
31129,Ituren,2020-11-01,5,43,0.88,4040.70,127.06,0.97
31130,Iturmendi,2020-11-01,2,48,0.96,4332.22,899.57,0.79
31131,Iza,2020-11-01,23,143,0.84,18459.85,892.80,0.95
31132,Izagaondoa,2020-11-01,0,41,1.00,4925.32,0.00,1.00
31133,Izalzu/Itzaltzu,2020-11-01,0,7,1.00,431.90,0.00,1.00
31134,Jaurrieta,2020-11-01,0,25,1.00,2357.71,0.00,1.00
31135,Javier,2020-11-01,0,16,1.00,1792.09,0.00,1.00
31136,Juslapeña,2020-11-01,6,71,0.92,7756.12,164.86,0.98
31137,Beintza-Labaien,2020-11-01,1,57,0.98,5082.42,643.00,0.87
31138,Lakuntza,2020-11-01,0,42,1.00,5816.26,0.00,1.00
31139,Lana,2020-11-01,3,61,0.95,5667.56,110.35,0.98
31140,Lantz,2020-11-01,2,18,0.89,1737.71,64.37,0.96
31141,Lapoblación,2020-11-01,2,37,0.95,4807.98,123.91,0.97
31142,Larraga,2020-11-01,10,137,0.93,13370.48,456.06,0.97
31143,Larraona,2020-11-01,0,22,1.00,2247.13,0.00,1.00
31144,Larraun,2020-11-01,7,156,0.96,15986.86,203.15,0.99
31145,Lazagurría,2020-11-01,0,17,1.00,3089.79,0.00,1.00
31146,Leatxe/Leache,2020-11-01,0,15,1.00,1640.67,0.00,1.00
31147,Legarda,2020-11-01,0,14,1.00,1480.25,0.00,1.00
31148,Legaria,2020-11-01,5,31,0.84,3324.44,257.52,0.92
31149,Leitza,2020-11-01,2,94,0.98,8760.53,104.55,0.99
31150,Leoz,2020-11-01,14,82,0.83,7833.59,567.51,0.93
31151,Lerga,2020-11-01,0,21,1.00,2059.59,0.00,1.00
31152,Lerín,2020-11-01,5,70,0.93,11450.67,821.19,0.93
31153,Lesaka,2020-11-01,1,63,0.98,6535.37,21.41,1.00
31154,Lezaun,2020-11-01,1,37,0.97,3959.41,89.63,0.98
31155,Liédena,2020-11-01,5,35,0.86,5096.07,258.84,0.95
31156,Lizoáin-Arriasgoiti,2020-11-01,1,76,0.99,7339.95,73.04,0.99
31157,Lodosa,2020-11-01,11,140,0.92,18325.85,449.17,0.98
31158,Lónguida/Longida,2020-11-01,3,61,0.95,6550.66,249.93,0.96
31159,Lumbier,2020-11-01,0,60,1.00,5943.95,0.00,1.00
31160,Luquin,2020-11-01,1,17,0.94,1913.57,13.84,0.99
31161,Mañeru,2020-11-01,3,36,0.92,3371.18,125.61,0.96
31162,Marañón,2020-11-01,6,21,0.71,3422.95,242.46,0.93
31163,Marcilla,2020-11-01,12,90,0.87,11414.09,1174.84,0.90
31164,Mélida,2020-11-01,21,67,0.69,11901.54,2123.16,0.82
31165,Mendavia,2020-11-01,15,121,0.88,22853.99,1382.87,0.94
31166,Mendaza,2020-11-01,0,45,1.00,5924.35,0.00,1.00
31167,Mendigorria,2020-11-01,2,34,0.94,6553.09,127.22,0.98
31168,Metauten,2020-11-01,2,61,0.97,5722.45,62.70,0.99
31169,Milagro,2020-11-01,6,107,0.94,19084.99,1038.36,0.95
31170,Mirafuentes,2020-11-01,0,10,1.00,940.49,0.00,1.00
31171,Miranda de Arga,2020-11-01,1,40,0.98,7056.33,114.86,0.98
31172,Monreal,2020-11-01,1,29,0.97,4365.03,250.68,0.94
31173,Monteagudo,2020-11-01,5,38,0.87,7240.68,229.74,0.97
31174,Morentin,2020-11-01,2,18,0.89,2443.74,56.11,0.98
31175,Mues,2020-11-01,1,23,0.96,2564.56,53.20,0.98
31176,Murchante,2020-11-01,21,106,0.80,20407.23,2665.09,0.87
31177,Murieta,2020-11-01,3,30,0.90,4533.19,631.53,0.86
31178,Murillo el Cuende,2020-11-01,13,60,0.78,7902.43,1295.46,0.84
31179,Murillo el Fruto,2020-11-01,1,48,0.98,7042.58,81.74,0.99
31180,Muruzábal,2020-11-01,0,39,1.00,4967.81,0.00,1.00
31181,Navascués / Nabaskoze,2020-11-01,6,34,0.82,4131.04,184.11,0.96
31182,Nazar,2020-11-01,0,12,1.00,2044.79,0.00,1.00
31183,Obanos,2020-11-01,0,92,1.00,13494.44,0.00,1.00
31184,Oco,2020-11-01,2,24,0.92,1629.30,21.09,0.99
31185,Ochagavía/Otsagabia,2020-11-01,0,48,1.00,3863.99,0.00,1.00
31186,Odieta,2020-11-01,0,38,1.00,3852.30,0.00,1.00
31187,Oitz,2020-11-01,0,7,1.00,1141.90,0.00,1.00
31188,Olaibar,2020-11-01,0,37,1.00,3885.05,0.00,1.00
31189,Olazti / Olazagutía,2020-11-01,0,61,1.00,6273.64,0.00,1.00
31190,Olejua,2020-11-01,0,11,1.00,1133.65,0.00,1.00
31191,Olite/Erriberri,2020-11-01,16,165,0.90,22849.68,872.29,0.96
31192,Olóriz,2020-11-01,6,55,0.89,5318.00,406.31,0.92
31193,Olza,2020-11-01,13,149,0.91,16874.59,1026.22,0.94
31194,Valle de Ollo/Ollaran,2020-11-01,2,69,0.97,7657.02,270.53,0.96
31195,Orbaitzeta,2020-11-01,0,43,1.00,3292.04,0.00,1.00
31196,Orbara,2020-11-01,0,16,1.00,1195.31,0.00,1.00
31197,Orísoain,2020-11-01,6,21,0.71,1152.34,219.82,0.81
31198,Oronz,2020-11-01,0,6,1.00,894.04,0.00,1.00
31199,Oroz-Betelu / Orotz-Betelu,2020-11-01,1,30,0.97,2583.80,6.01,1.00
31200,Oteiza,2020-11-01,4,47,0.91,6627.83,472.06,0.93
31201,Pamplona/Iruña,2020-11-01,38,1933,0.98,241137.30,2434.34,0.99
31202,Peralta,2020-11-01,34,186,0.82,24966.44,2712.46,0.89
31203,Petilla de Aragón,2020-11-01,0,8,1.00,500.46,0.00,1.00
31204,Piedramillera,2020-11-01,1,16,0.94,1707.48,37.19,0.98
31205,Pitillas,2020-11-01,0,48,1.00,6418.72,0.00,1.00
31206,Puente la Reina/Gares,2020-11-01,0,95,1.00,12784.54,0.00,1.00
31207,Pueyo / Puiu,2020-11-01,0,53,1.00,7295.81,0.00,1.00
31208,Ribaforada,2020-11-01,26,81,0.68,19435.04,4021.08,0.79
31209,Romanzado,2020-11-01,0,31,1.00,4197.21,0.00,1.00
31210,Roncal/Erronkari,2020-11-01,0,18,1.00,1966.47,0.00,1.00
31211,Orreaga/Roncesvalles,2020-11-01,0,3,1.00,133.96,0.00,1.00
31212,Sada,2020-11-01,3,34,0.91,3409.91,313.35,0.91
31213,Saldias,2020-11-01,0,9,1.00,824.62,0.00,1.00
31214,Salinas de Oro,2020-11-01,5,12,0.58,1767.02,297.67,0.83
31215,San Adrián,2020-11-01,8,154,0.95,29146.39,505.49,0.98
31216,Sangüesa/Zangoza,2020-11-01,2,132,0.98,18306.74,1135.33,0.94
31217,San Martín de Unx,2020-11-01,3,42,0.93,6028.16,125.47,0.98
31219,Sansol,2020-11-01,1,27,0.96,1760.94,97.03,0.94
31220,Santacara,2020-11-01,4,60,0.93,8292.37,225.32,0.97
31221,Doneztebe/Santesteban,2020-11-01,0,52,1.00,5975.67,0.00,1.00
31222,Sarriés/Sartze,2020-11-01,0,18,1.00,924.23,0.00,1.00
31223,Sartaguda,2020-11-01,15,79,0.81,11535.79,516.39,0.96
31224,Sesma,2020-11-01,3,66,0.95,10419.33,106.89,0.99
31225,Sorlada,2020-11-01,3,19,0.84,1903.32,197.16,0.90
31226,Sunbilla,2020-11-01,2,40,0.95,4851.47,20.25,1.00
31227,Tafalla,2020-11-01,11,299,0.96,36831.59,1132.73,0.97
31228,Tiebas-Muruarte de Reta,2020-11-01,0,47,1.00,5467.85,0.00,1.00
31229,Tirapu,2020-11-01,0,15,1.00,1211.64,0.00,1.00
31230,Torralba del Río,2020-11-01,4,25,0.84,2729.26,233.56,0.91
31231,Torres del Río,2020-11-01,1,25,0.96,2227.25,54.61,0.98
31232,Tudela,2020-11-01,107,556,0.81,87278.62,15667.71,0.82
31233,Tulebras,2020-11-01,0,12,1.00,2393.45,0.00,1.00
31234,Ucar,2020-11-01,1,27,0.96,3033.38,69.18,0.98
31235,Ujué / Uxue,2020-11-01,8,39,0.79,4925.25,298.32,0.94
31236,Ultzama,2020-11-01,1,120,0.99,14281.91,117.05,0.99
31237,Unciti,2020-11-01,0,54,1.00,5869.00,0.00,1.00
31238,Unzué,2020-11-01,1,17,0.94,4083.06,44.15,0.99
31239,Urdazubi/Urdax,2020-11-01,5,37,0.86,4339.82,337.95,0.92
31240,Urdiain,2020-11-01,0,41,1.00,3856.44,0.00,1.00
31241,Urraul Alto,2020-11-01,0,45,1.00,4805.58,0.00,1.00
31242,Urraul Bajo,2020-11-01,1,73,0.99,8199.79,25.62,1.00
31243,Urroz,2020-11-01,0,42,1.00,3420.41,0.00,1.00
31244,Urrotz,2020-11-01,0,8,1.00,735.77,0.00,1.00
31245,Urzainqui,2020-11-01,0,16,1.00,1756.03,0.00,1.00
31246,Uterga,2020-11-01,0,18,1.00,2076.04,0.00,1.00
31247,Uztárroz/Uztarroze,2020-11-01,0,24,1.00,1773.17,0.00,1.00
31248,Luzaide/Valcarlos,2020-11-01,1,13,0.92,1340.53,32.09,0.98
31249,Valtierra,2020-11-01,6,139,0.96,15451.72,402.76,0.97
31250,Bera,2020-11-01,3,83,0.96,8742.06,135.15,0.98
31251,Viana,2020-11-01,17,129,0.87,24490.30,6628.63,0.73
31252,Vidángoz/Bidankoze,2020-11-01,0,17,1.00,1831.52,0.00,1.00
31253,Bidaurreta,2020-11-01,0,19,1.00,1761.52,0.00,1.00
31254,Villafranca,2020-11-01,6,101,0.94,14306.83,339.28,0.98
31255,Villamayor de Monjardín,2020-11-01,2,19,0.89,2166.98,229.09,0.89
31256,Hiriberri/Villanueva de Aezkoa,2020-11-01,0,20,1.00,2304.26,0.00,1.00
31257,Villatuerta,2020-11-01,4,99,0.96,16443.85,426.64,0.97
31258,Villava/Atarrabia,2020-11-01,0,116,1.00,11912.09,0.00,1.00
31259,Igantzi,2020-11-01,0,27,1.00,3838.81,0.00,1.00
31260,Valle de Yerri,2020-11-01,11,234,0.95,23370.69,504.71,0.98
31261,Yesa,2020-11-01,0,31,1.00,6312.10,0.00,1.00
31262,Zabalza,2020-11-01,0,32,1.00,3587.29,0.00,1.00
31263,Zubieta,2020-11-01,4,42,0.90,2543.11,103.70,0.96
31264,Zugarramurdi,2020-11-01,3,31,0.90,2339.95,125.08,0.95
31265,Zúñiga,2020-11-01,3,18,0.83,2174.85,87.49,0.96
31901,Barañáin/Barañain,2020-11-01,0,179,1.00,22366.79,0.00,1.00
31902,Berrioplano,2020-11-01,4,208,0.98,31584.69,1063.49,0.97
31903,Berriozar,2020-11-01,0,58,1.00,10426.77,0.00,1.00
31904,Irurtzun,2020-11-01,0,40,1.00,6385.76,0.00,1.00
31905,Beriáin,2020-11-01,2,106,0.98,13200.85,165.89,0.99
31906,Orcoyen,2020-11-01,3,92,0.97,16338.56,1300.45,0.92
31907,Zizur Mayor/Zizur Nagusia,2020-11-01,1,278,1.00,36726.22,58.34,1.00
31908,Lekunberri,2020-11-01,2,92,0.98,12995.02,171.66,0.99
,Andia,2020-11-01,0,0,0,0.00,0.00,0
,Aralar mendilerroa / Sierra de Aralar,2020-11-01,0,0,0,0.00,0.00,0
,Bardenas Reales de Navarra,2020-11-01,0,0,0,0.00,0.00,0
,Facería 104,2020-11-01,0,0,0,0.00,0.00,0
,Facería 18,2020-11-01,0,0,0,0.00,0.00,0
,Facería 21,2020-11-01,0,0,0,0.00,0.00,0
,Facería 22,2020-11-01,0,0,0,0.00,0.00,0
,Facería 24,2020-11-01,0,0,0,0.00,0.00,0
,Facería 26,2020-11-01,0,0,0,0.00,0.00,0
,Facería 28,2020-11-01,0,0,0,0.00,0.00,0
,Facería 29,2020-11-01,0,0,0,0.00,0.00,0
,Facería 30,2020-11-01,0,0,0,0.00,0.00,0
,Facería 31,2020-11-01,0,0,0,0.00,0.00,0
,Facería 37,2020-11-01,0,0,0,0.00,0.00,0
,Facería 39,2020-11-01,0,0,0,0.00,0.00,0
,Facería 40,2020-11-01,0,0,0,0.00,0.00,0
,Facería 43,2020-11-01,0,0,0,0.00,0.00,0
,Facería 45,2020-11-01,0,0,0,0.00,0.00,0
,Facería 49,2020-11-01,0,0,0,0.00,0.00,0
,Facería 55,2020-11-01,0,0,0,0.00,0.00,0
,Facería 62,2020-11-01,0,0,0,0.00,0.00,0
,Facería 67,2020-11-01,0,0,0,0.00,0.00,0
,Facería 76,2020-11-01,0,0,0,0.00,0.00,0
,Facería 79,2020-11-01,0,0,0,0.00,0.00,0
,Facería 81,2020-11-01,0,0,0,0.00,0.00,0
,Facería 82,2020-11-01,0,0,0,0.00,0.00,0
,Facería 83,2020-11-01,0,0,0,0.00,0.00,0
,Facería 85,2020-11-01,0,0,0,0.00,0.00,0
,Facería 87,2020-11-01,0,0,0,0.00,0.00,0
,Facería 88,2020-11-01,0,0,0,0.00,0.00,0
,Facería 9,2020-11-01,0,0,0,0.00,0.00,0
,Facería 91,2020-11-01,0,0,0,0.00,0.00,0
,Lokiz mendilerroa / Sierra de Lóquiz,2020-11-01,0,0,0,0.00,0.00,0
,Monte Común de las Améscoas/Ameskoa mendiak,2020-11-01,0,0,0,0.00,0.00,0
,Urbasa,2020-11-01,0,0,0,0.00,0.00,0
