id,name,date,incomplete,total,percentage,length_total,length_incomplete,length_percentage
39034,Lamasón,2020-01-01,38,48,0.21,4453.67,3446.64,0.23
39035,Laredo,2020-01-01,128,348,0.63,58632.53,16004.20,0.73
39036,Liendo,2020-01-01,66,96,0.31,18021.68,12692.74,0.30
39037,Liérganes,2020-01-01,59,132,0.55,14441.15,5988.43,0.59
39038,Limpias,2020-01-01,22,43,0.49,7169.75,3908.46,0.45
39039,Luena,2020-01-01,40,47,0.15,7164.72,6166.37,0.14
39040,Marina de Cudeyo,2020-01-01,11,311,0.96,53565.19,1177.19,0.98
39041,Mazcuerras,2020-01-01,142,196,0.28,21688.04,15755.22,0.27
39042,Medio Cudeyo,2020-01-01,28,326,0.91,36550.66,2444.44,0.93
39043,Meruelo,2020-01-01,2,99,0.98,16574.83,88.85,0.99
39044,Miengo,2020-01-01,58,200,0.71,30566.54,9438.37,0.69
39045,Miera,2020-01-01,9,67,0.87,5343.29,1687.07,0.68
39046,Molledo,2020-01-01,112,139,0.19,18342.17,14240.26,0.22
39047,Noja,2020-01-01,89,246,0.64,30499.15,5944.63,0.81
39048,Penagos,2020-01-01,56,90,0.38,13629.13,7362.49,0.46
39049,Peñarrubia,2020-01-01,61,87,0.30,9473.49,7770.86,0.18
39050,Pesaguero,2020-01-01,60,75,0.20,9839.92,7795.45,0.21
39051,Pesquera,2020-01-01,0,18,1.00,1752.11,0.00,1.00
39052,Piélagos,2020-01-01,7,862,0.99,129942.77,1323.60,0.99
39053,Polaciones,2020-01-01,45,59,0.24,5607.80,3615.42,0.36
39054,Polanco,2020-01-01,115,151,0.24,24740.33,17624.12,0.29
39055,Potes,2020-01-01,11,107,0.90,7967.98,675.24,0.92
39056,Puente Viesgo,2020-01-01,83,184,0.55,25808.12,13661.75,0.47
39057,Ramales de la Victoria,2020-01-01,68,133,0.49,17638.22,8810.51,0.50
39058,Rasines,2020-01-01,11,16,0.31,1837.86,1236.21,0.33
39059,Reinosa,2020-01-01,89,312,0.71,34938.70,6373.71,0.82
39060,Reocín,2020-01-01,237,292,0.19,49303.47,40686.69,0.17
39061,Ribamontán al Mar,2020-01-01,6,263,0.98,44608.32,1055.72,0.98
39062,Ribamontán al Monte,2020-01-01,28,110,0.75,15640.28,4262.87,0.73
39063,Rionansa,2020-01-01,47,233,0.80,19715.18,4155.74,0.79
39064,Riotuerto,2020-01-01,23,155,0.85,18192.35,3305.30,0.82
39065,Las Rozas de Valdearroyo,2020-01-01,11,151,0.93,15353.18,1004.38,0.93
39066,Ruente,2020-01-01,75,141,0.47,12188.97,6021.97,0.51
39067,Ruesga,2020-01-01,37,77,0.52,9732.21,5210.64,0.46
39068,Ruiloba,2020-01-01,76,110,0.31,14784.85,11185.71,0.24
39069,San Felices de Buelna,2020-01-01,137,141,0.03,19689.55,19045.45,0.03
39070,San Miguel de Aguayo,2020-01-01,7,22,0.68,1819.77,716.98,0.61
39071,San Pedro del Romeral,2020-01-01,13,14,0.07,2581.28,1904.83,0.26
39072,San Roque de Riomiera,2020-01-01,3,3,0.00,85.46,85.46,0.00
39073,Santa Cruz de Bezana,2020-01-01,246,405,0.39,66702.53,36794.83,0.45
39074,Santa María de Cayón,2020-01-01,163,453,0.64,39664.88,13127.31,0.67
39075,Santander,2020-01-01,246,2800,0.91,284210.38,20328.70,0.93
39076,Santillana del Mar,2020-01-01,168,240,0.30,34895.56,27256.71,0.22
39077,Santiurde de Reinosa,2020-01-01,24,58,0.59,7539.43,2336.26,0.69
39078,Santiurde de Toranzo,2020-01-01,83,125,0.34,19792.55,13367.67,0.32
39079,Santoña,2020-01-01,21,194,0.89,28705.77,2045.08,0.93
39080,San Vicente de la Barquera,2020-01-01,56,155,0.64,16904.59,6812.21,0.60
39081,Saro,2020-01-01,24,29,0.17,4234.59,3655.97,0.14
39082,Selaya,2020-01-01,49,103,0.52,10832.57,5275.72,0.51
39083,Soba,2020-01-01,22,271,0.92,26446.41,2694.44,0.90
39084,Solórzano,2020-01-01,4,56,0.93,6553.01,198.46,0.97
39085,Suances,2020-01-01,190,358,0.47,62309.58,24819.62,0.60
39086,Los Tojos,2020-01-01,41,52,0.21,3740.74,2946.70,0.21
39087,Torrelavega,2020-01-01,30,1544,0.98,136161.06,1891.83,0.99
39088,Tresviso,2020-01-01,1,11,0.91,1078.38,39.00,0.96
39089,Tudanca,2020-01-01,52,53,0.02,5308.68,4958.53,0.07
39090,Udías,2020-01-01,26,37,0.30,5544.33,3642.45,0.34
39091,Valdáliga,2020-01-01,188,233,0.19,29029.56,21529.57,0.26
39092,Valdeolea,2020-01-01,46,165,0.72,18740.40,5330.62,0.72
39093,Valdeprado del Río,2020-01-01,53,86,0.38,7988.53,4326.94,0.46
39094,Valderredible,2020-01-01,20,446,0.96,38164.32,1193.42,0.97
39095,Val de San Vicente,2020-01-01,130,237,0.45,28913.98,15634.96,0.46
39096,Vega de Liébana,2020-01-01,45,217,0.79,18825.81,4694.30,0.75
39097,Vega de Pas,2020-01-01,17,30,0.43,3104.24,1530.65,0.51
39098,Villacarriedo,2020-01-01,73,112,0.35,14992.60,9903.46,0.34
39099,Villaescusa,2020-01-01,142,199,0.29,30739.23,20960.04,0.32
39100,Villafufre,2020-01-01,43,77,0.44,15685.79,8681.43,0.45
39101,Valle de Villaverde,2020-01-01,20,26,0.23,3297.91,1631.97,0.51
39102,Voto,2020-01-01,58,120,0.52,22084.38,11694.97,0.47
